Year,SUMLEV,REGION,DIVISION,STATE,NAME,SEX,AGE,POPEST2010_CIV,POPEST2011_CIV,POPEST2012_CIV,POPEST2013_CIV,POPEST2014_CIV
2011,40,2,4,46,South Dakota,1,62,4760,,,,
2011,40,2,4,46,South Dakota,1,63,4614,,,,
2011,40,2,4,46,South Dakota,1,64,4597,,,,
2011,40,2,4,46,South Dakota,1,65,3430,,,,
2011,40,2,4,46,South Dakota,1,66,3315,,,,
2011,40,2,4,46,South Dakota,1,67,3246,,,,
2011,40,2,4,46,South Dakota,1,68,3337,,,,
2011,40,2,4,46,South Dakota,1,69,2908,,,,
2011,40,2,4,46,South Dakota,1,70,2693,,,,
2011,40,2,4,46,South Dakota,1,71,2589,,,,
2011,40,2,4,46,South Dakota,1,72,2383,,,,
2011,40,2,4,46,South Dakota,1,73,2303,,,,
2011,40,2,4,46,South Dakota,1,74,2202,,,,
2011,40,2,4,46,South Dakota,1,75,2286,,,,
2011,40,2,4,46,South Dakota,1,76,2054,,,,
2011,40,2,4,46,South Dakota,1,77,1857,,,,
2011,40,2,4,46,South Dakota,1,78,1766,,,,
2011,40,2,4,46,South Dakota,1,79,1715,,,,
2011,40,2,4,46,South Dakota,1,80,1673,,,,
2011,40,2,4,46,South Dakota,1,81,1692,,,,
2011,40,2,4,46,South Dakota,1,82,1506,,,,
2011,40,2,4,46,South Dakota,1,83,1405,,,,
2011,40,2,4,46,South Dakota,1,84,1222,,,,
2011,40,2,4,46,South Dakota,1,85,6521,,,,
2011,40,2,4,46,South Dakota,1,999,410090,,,,
2011,40,2,4,46,South Dakota,2,0,5741,,,,
2011,40,2,4,46,South Dakota,2,1,5731,,,,
2011,40,2,4,46,South Dakota,2,2,5762,,,,
2011,40,2,4,46,South Dakota,2,3,5939,,,,
2011,40,2,4,46,South Dakota,2,4,5933,,,,
2011,40,2,4,46,South Dakota,2,5,5822,,,,
2011,40,2,4,46,South Dakota,2,6,5704,,,,
2011,40,2,4,46,South Dakota,2,7,5602,,,,
2011,40,2,4,46,South Dakota,2,8,5382,,,,
2011,40,2,4,46,South Dakota,2,9,5227,,,,
2011,40,2,4,46,South Dakota,2,10,5209,,,,
2011,40,2,4,46,South Dakota,2,11,5323,,,,
2011,40,2,4,46,South Dakota,2,12,5181,,,,
2011,40,2,4,46,South Dakota,2,13,5245,,,,
2011,40,2,4,46,South Dakota,2,14,5241,,,,
2011,40,2,4,46,South Dakota,2,15,5351,,,,
2011,40,2,4,46,South Dakota,2,16,5354,,,,
2011,40,2,4,46,South Dakota,2,17,5414,,,,
2011,40,2,4,46,South Dakota,2,18,5557,,,,
2011,40,2,4,46,South Dakota,2,19,6390,,,,
2011,40,2,4,46,South Dakota,2,20,5944,,,,
2011,40,2,4,46,South Dakota,2,21,5760,,,,
2011,40,2,4,46,South Dakota,2,22,5379,,,,
2011,40,2,4,46,South Dakota,2,23,5364,,,,
2011,40,2,4,46,South Dakota,2,24,5416,,,,
2011,40,2,4,46,South Dakota,2,25,5256,,,,
2011,40,2,4,46,South Dakota,2,26,5386,,,,
2011,40,2,4,46,South Dakota,2,27,5342,,,,
2011,40,2,4,46,South Dakota,2,28,5339,,,,
2011,40,2,4,46,South Dakota,2,29,5308,,,,
2011,40,2,4,46,South Dakota,2,30,5221,,,,
2011,40,2,4,46,South Dakota,2,31,5443,,,,
2011,40,2,4,46,South Dakota,2,32,4957,,,,
2011,40,2,4,46,South Dakota,2,33,4864,,,,
2011,40,2,4,46,South Dakota,2,34,4676,,,,
2011,40,2,4,46,South Dakota,2,35,4458,,,,
2011,40,2,4,46,South Dakota,2,36,4477,,,,
2011,40,2,4,46,South Dakota,2,37,4328,,,,
2011,40,2,4,46,South Dakota,2,38,4350,,,,
2011,40,2,4,46,South Dakota,2,39,4477,,,,
2011,40,2,4,46,South Dakota,2,40,4698,,,,
2011,40,2,4,46,South Dakota,2,41,4717,,,,
2011,40,2,4,46,South Dakota,2,42,4591,,,,
2011,40,2,4,46,South Dakota,2,43,4490,,,,
2011,40,2,4,46,South Dakota,2,44,4603,,,,
2011,40,2,4,46,South Dakota,2,45,4719,,,,
2011,40,2,4,46,South Dakota,2,46,5158,,,,
2011,40,2,4,46,South Dakota,2,47,5535,,,,
2011,40,2,4,46,South Dakota,2,48,5681,,,,
2011,40,2,4,46,South Dakota,2,49,5768,,,,
2011,40,2,4,46,South Dakota,2,50,6042,,,,
2011,40,2,4,46,South Dakota,2,51,6151,,,,
2011,40,2,4,46,South Dakota,2,52,5941,,,,
2011,40,2,4,46,South Dakota,2,53,5825,,,,
2011,40,2,4,46,South Dakota,2,54,5859,,,,
2011,40,2,4,46,South Dakota,2,55,5759,,,,
2011,40,2,4,46,South Dakota,2,56,5717,,,,
2011,40,2,4,46,South Dakota,2,57,5599,,,,
2011,40,2,4,46,South Dakota,2,58,5410,,,,
2011,40,2,4,46,South Dakota,2,59,5297,,,,
2011,40,2,4,46,South Dakota,2,60,5022,,,,
2011,40,2,4,46,South Dakota,2,61,4816,,,,
2011,40,2,4,46,South Dakota,2,62,4608,,,,
2011,40,2,4,46,South Dakota,2,63,4440,,,,
2011,40,2,4,46,South Dakota,2,64,4452,,,,
2011,40,2,4,46,South Dakota,2,65,3397,,,,
2011,40,2,4,46,South Dakota,2,66,3389,,,,
2011,40,2,4,46,South Dakota,2,67,3500,,,,
2011,40,2,4,46,South Dakota,2,68,3512,,,,
2011,40,2,4,46,South Dakota,2,69,3096,,,,
2011,40,2,4,46,South Dakota,2,70,2812,,,,
2011,40,2,4,46,South Dakota,2,71,2795,,,,
2011,40,2,4,46,South Dakota,2,72,2747,,,,
2011,40,2,4,46,South Dakota,2,73,2666,,,,
2011,40,2,4,46,South Dakota,2,74,2604,,,,
2011,40,2,4,46,South Dakota,2,75,2517,,,,
2011,40,2,4,46,South Dakota,2,76,2446,,,,
2011,40,2,4,46,South Dakota,2,77,2318,,,,
2011,40,2,4,46,South Dakota,2,78,2360,,,,
2011,40,2,4,46,South Dakota,2,79,2374,,,,
2011,40,2,4,46,South Dakota,2,80,2358,,,,
2011,40,2,4,46,South Dakota,2,81,2209,,,,
2011,40,2,4,46,South Dakota,2,82,2125,,,,
2011,40,2,4,46,South Dakota,2,83,1976,,,,
2011,40,2,4,46,South Dakota,2,84,1924,,,,
2011,40,2,4,46,South Dakota,2,85,13245,,,,
2011,40,2,4,46,South Dakota,2,999,410121,,,,
2011,40,3,6,47,Tennessee,0,0,77947,,,,
2011,40,3,6,47,Tennessee,0,1,79391,,,,
2011,40,3,6,47,Tennessee,0,2,79992,,,,
2011,40,3,6,47,Tennessee,0,3,83245,,,,
2011,40,3,6,47,Tennessee,0,4,83340,,,,
2011,40,3,6,47,Tennessee,0,5,82750,,,,
2011,40,3,6,47,Tennessee,0,6,82053,,,,
2011,40,3,6,47,Tennessee,0,7,82669,,,,
2011,40,3,6,47,Tennessee,0,8,81992,,,,
2011,40,3,6,47,Tennessee,0,9,82345,,,,
2011,40,3,6,47,Tennessee,0,10,84197,,,,
2011,40,3,6,47,Tennessee,0,11,85836,,,,
2011,40,3,6,47,Tennessee,0,12,84846,,,,
2011,40,3,6,47,Tennessee,0,13,83877,,,,
2011,40,3,6,47,Tennessee,0,14,82855,,,,
2011,40,3,6,47,Tennessee,0,15,83353,,,,
2011,40,3,6,47,Tennessee,0,16,84789,,,,
2011,40,3,6,47,Tennessee,0,17,86239,,,,
2011,40,3,6,47,Tennessee,0,18,85162,,,,
2011,40,3,6,47,Tennessee,0,19,87608,,,,
2011,40,3,6,47,Tennessee,0,20,91552,,,,
2011,40,3,6,47,Tennessee,0,21,90762,,,,
2011,40,3,6,47,Tennessee,0,22,87416,,,,
2011,40,3,6,47,Tennessee,0,23,84493,,,,
2011,40,3,6,47,Tennessee,0,24,81779,,,,
2011,40,3,6,47,Tennessee,0,25,81932,,,,
2011,40,3,6,47,Tennessee,0,26,82954,,,,
2011,40,3,6,47,Tennessee,0,27,80615,,,,
2011,40,3,6,47,Tennessee,0,28,83007,,,,
2011,40,3,6,47,Tennessee,0,29,83300,,,,
2011,40,3,6,47,Tennessee,0,30,83605,,,,
2011,40,3,6,47,Tennessee,0,31,85759,,,,
2011,40,3,6,47,Tennessee,0,32,81744,,,,
2011,40,3,6,47,Tennessee,0,33,80601,,,,
2011,40,3,6,47,Tennessee,0,34,80146,,,,
2011,40,3,6,47,Tennessee,0,35,77159,,,,
2011,40,3,6,47,Tennessee,0,36,80685,,,,
2011,40,3,6,47,Tennessee,0,37,79345,,,,
2011,40,3,6,47,Tennessee,0,38,81541,,,,
2011,40,3,6,47,Tennessee,0,39,85949,,,,
2011,40,3,6,47,Tennessee,0,40,91267,,,,
2011,40,3,6,47,Tennessee,0,41,91390,,,,
2011,40,3,6,47,Tennessee,0,42,85666,,,,
2011,40,3,6,47,Tennessee,0,43,83074,,,,
2011,40,3,6,47,Tennessee,0,44,83598,,,,
2011,40,3,6,47,Tennessee,0,45,85960,,,,
2011,40,3,6,47,Tennessee,0,46,91862,,,,
2011,40,3,6,47,Tennessee,0,47,93978,,,,
2011,40,3,6,47,Tennessee,0,48,93320,,,,
2011,40,3,6,47,Tennessee,0,49,92449,,,,
2011,40,3,6,47,Tennessee,0,50,93343,,,,
2011,40,3,6,47,Tennessee,0,51,94271,,,,
2011,40,3,6,47,Tennessee,0,52,91759,,,,
2011,40,3,6,47,Tennessee,0,53,91438,,,,
2011,40,3,6,47,Tennessee,0,54,91863,,,,
2011,40,3,6,47,Tennessee,0,55,88941,,,,
2011,40,3,6,47,Tennessee,0,56,88747,,,,
2011,40,3,6,47,Tennessee,0,57,86352,,,,
2011,40,3,6,47,Tennessee,0,58,82307,,,,
2011,40,3,6,47,Tennessee,0,59,79820,,,,
2011,40,3,6,47,Tennessee,0,60,78155,,,,
2011,40,3,6,47,Tennessee,0,61,77090,,,,
2011,40,3,6,47,Tennessee,0,62,76897,,,,
2011,40,3,6,47,Tennessee,0,63,77002,,,,
2011,40,3,6,47,Tennessee,0,64,80898,,,,
2011,40,3,6,47,Tennessee,0,65,58975,,,,
2011,40,3,6,47,Tennessee,0,66,59363,,,,
2011,40,3,6,47,Tennessee,0,67,58112,,,,
2011,40,3,6,47,Tennessee,0,68,59474,,,,
2011,40,3,6,47,Tennessee,0,69,52144,,,,
2011,40,3,6,47,Tennessee,0,70,47881,,,,
2011,40,3,6,47,Tennessee,0,71,45587,,,,
2011,40,3,6,47,Tennessee,0,72,42742,,,,
2011,40,3,6,47,Tennessee,0,73,40577,,,,
2011,40,3,6,47,Tennessee,0,74,36958,,,,
2011,40,3,6,47,Tennessee,0,75,36137,,,,
2011,40,3,6,47,Tennessee,0,76,34401,,,,
2011,40,3,6,47,Tennessee,0,77,30525,,,,
2011,40,3,6,47,Tennessee,0,78,29276,,,,
2011,40,3,6,47,Tennessee,0,79,28010,,,,
2011,40,3,6,47,Tennessee,0,80,26185,,,,
2011,40,3,6,47,Tennessee,0,81,25018,,,,
2011,40,3,6,47,Tennessee,0,82,22494,,,,
2011,40,3,6,47,Tennessee,0,83,21021,,,,
2011,40,3,6,47,Tennessee,0,84,19143,,,,
2011,40,3,6,47,Tennessee,0,85,103355,,,,
2011,40,3,6,47,Tennessee,0,999,6377655,,,,
2011,40,3,6,47,Tennessee,1,0,39729,,,,
2011,40,3,6,47,Tennessee,1,1,40722,,,,
2011,40,3,6,47,Tennessee,1,2,40728,,,,
2011,40,3,6,47,Tennessee,1,3,42417,,,,
2011,40,3,6,47,Tennessee,1,4,42555,,,,
2011,40,3,6,47,Tennessee,1,5,42281,,,,
2011,40,3,6,47,Tennessee,1,6,41754,,,,
2011,40,3,6,47,Tennessee,1,7,42123,,,,
2011,40,3,6,47,Tennessee,1,8,41692,,,,
2011,40,3,6,47,Tennessee,1,9,41997,,,,
2011,40,3,6,47,Tennessee,1,10,43026,,,,
2011,40,3,6,47,Tennessee,1,11,43919,,,,
2011,40,3,6,47,Tennessee,1,12,43559,,,,
2011,40,3,6,47,Tennessee,1,13,42860,,,,
2011,40,3,6,47,Tennessee,1,14,42363,,,,
2011,40,3,6,47,Tennessee,1,15,42869,,,,
2011,40,3,6,47,Tennessee,1,16,43471,,,,
2011,40,3,6,47,Tennessee,1,17,44231,,,,
2011,40,3,6,47,Tennessee,1,18,43814,,,,
2011,40,3,6,47,Tennessee,1,19,44362,,,,
2011,40,3,6,47,Tennessee,1,20,45642,,,,
2011,40,3,6,47,Tennessee,1,21,45329,,,,
2011,40,3,6,47,Tennessee,1,22,43110,,,,
2011,40,3,6,47,Tennessee,1,23,41649,,,,
2011,40,3,6,47,Tennessee,1,24,39986,,,,
2011,40,3,6,47,Tennessee,1,25,39969,,,,
2011,40,3,6,47,Tennessee,1,26,40715,,,,
2011,40,3,6,47,Tennessee,1,27,39441,,,,
2011,40,3,6,47,Tennessee,1,28,40741,,,,
2011,40,3,6,47,Tennessee,1,29,40669,,,,
2011,40,3,6,47,Tennessee,1,30,40899,,,,
2011,40,3,6,47,Tennessee,1,31,42270,,,,
2011,40,3,6,47,Tennessee,1,32,40051,,,,
2011,40,3,6,47,Tennessee,1,33,39621,,,,
2011,40,3,6,47,Tennessee,1,34,39500,,,,
2011,40,3,6,47,Tennessee,1,35,37979,,,,
2011,40,3,6,47,Tennessee,1,36,39762,,,,
2011,40,3,6,47,Tennessee,1,37,39081,,,,
2011,40,3,6,47,Tennessee,1,38,39980,,,,
2011,40,3,6,47,Tennessee,1,39,42234,,,,
2011,40,3,6,47,Tennessee,1,40,44805,,,,
2011,40,3,6,47,Tennessee,1,41,45058,,,,
2011,40,3,6,47,Tennessee,1,42,42227,,,,
2011,40,3,6,47,Tennessee,1,43,40941,,,,
2011,40,3,6,47,Tennessee,1,44,41061,,,,
2011,40,3,6,47,Tennessee,1,45,42206,,,,
2011,40,3,6,47,Tennessee,1,46,44990,,,,
2011,40,3,6,47,Tennessee,1,47,45925,,,,
2011,40,3,6,47,Tennessee,1,48,45549,,,,
2011,40,3,6,47,Tennessee,1,49,44806,,,,
2011,40,3,6,47,Tennessee,1,50,45160,,,,
2011,40,3,6,47,Tennessee,1,51,45817,,,,
2011,40,3,6,47,Tennessee,1,52,44395,,,,
2011,40,3,6,47,Tennessee,1,53,44205,,,,
2011,40,3,6,47,Tennessee,1,54,44207,,,,
2011,40,3,6,47,Tennessee,1,55,42569,,,,
2011,40,3,6,47,Tennessee,1,56,42536,,,,
2011,40,3,6,47,Tennessee,1,57,41264,,,,
2011,40,3,6,47,Tennessee,1,58,39243,,,,
2011,40,3,6,47,Tennessee,1,59,37857,,,,
2011,40,3,6,47,Tennessee,1,60,37326,,,,
2011,40,3,6,47,Tennessee,1,61,36852,,,,
2011,40,3,6,47,Tennessee,1,62,36681,,,,
2011,40,3,6,47,Tennessee,1,63,36902,,,,
2011,40,3,6,47,Tennessee,1,64,38953,,,,
2011,40,3,6,47,Tennessee,1,65,28103,,,,
2011,40,3,6,47,Tennessee,1,66,28368,,,,
2011,40,3,6,47,Tennessee,1,67,27542,,,,
2011,40,3,6,47,Tennessee,1,68,28151,,,,
2011,40,3,6,47,Tennessee,1,69,24641,,,,
2011,40,3,6,47,Tennessee,1,70,22231,,,,
2011,40,3,6,47,Tennessee,1,71,20975,,,,
2011,40,3,6,47,Tennessee,1,72,19774,,,,
2011,40,3,6,47,Tennessee,1,73,18434,,,,
2011,40,3,6,47,Tennessee,1,74,16447,,,,
2011,40,3,6,47,Tennessee,1,75,15959,,,,
2011,40,3,6,47,Tennessee,1,76,14921,,,,
2011,40,3,6,47,Tennessee,1,77,13082,,,,
2011,40,3,6,47,Tennessee,1,78,12274,,,,
2011,40,3,6,47,Tennessee,1,79,11621,,,,
2011,40,3,6,47,Tennessee,1,80,10673,,,,
2011,40,3,6,47,Tennessee,1,81,10023,,,,
2011,40,3,6,47,Tennessee,1,82,8755,,,,
2011,40,3,6,47,Tennessee,1,83,7911,,,,
2011,40,3,6,47,Tennessee,1,84,7095,,,,
2011,40,3,6,47,Tennessee,1,85,31720,,,,
2011,40,3,6,47,Tennessee,1,999,3099335,,,,
2011,40,3,6,47,Tennessee,2,0,38218,,,,
2011,40,3,6,47,Tennessee,2,1,38669,,,,
2011,40,3,6,47,Tennessee,2,2,39264,,,,
2011,40,3,6,47,Tennessee,2,3,40828,,,,
2011,40,3,6,47,Tennessee,2,4,40785,,,,
2011,40,3,6,47,Tennessee,2,5,40469,,,,
2011,40,3,6,47,Tennessee,2,6,40299,,,,
2011,40,3,6,47,Tennessee,2,7,40546,,,,
2011,40,3,6,47,Tennessee,2,8,40300,,,,
2011,40,3,6,47,Tennessee,2,9,40348,,,,
2011,40,3,6,47,Tennessee,2,10,41171,,,,
2011,40,3,6,47,Tennessee,2,11,41917,,,,
2011,40,3,6,47,Tennessee,2,12,41287,,,,
2011,40,3,6,47,Tennessee,2,13,41017,,,,
2011,40,3,6,47,Tennessee,2,14,40492,,,,
2011,40,3,6,47,Tennessee,2,15,40484,,,,
2011,40,3,6,47,Tennessee,2,16,41318,,,,
2011,40,3,6,47,Tennessee,2,17,42008,,,,
2011,40,3,6,47,Tennessee,2,18,41348,,,,
2011,40,3,6,47,Tennessee,2,19,43246,,,,
2011,40,3,6,47,Tennessee,2,20,45910,,,,
2011,40,3,6,47,Tennessee,2,21,45433,,,,
2011,40,3,6,47,Tennessee,2,22,44306,,,,
2011,40,3,6,47,Tennessee,2,23,42844,,,,
2011,40,3,6,47,Tennessee,2,24,41793,,,,
2011,40,3,6,47,Tennessee,2,25,41963,,,,
2011,40,3,6,47,Tennessee,2,26,42239,,,,
2011,40,3,6,47,Tennessee,2,27,41174,,,,
2011,40,3,6,47,Tennessee,2,28,42266,,,,
2011,40,3,6,47,Tennessee,2,29,42631,,,,
2011,40,3,6,47,Tennessee,2,30,42706,,,,
2011,40,3,6,47,Tennessee,2,31,43489,,,,
2011,40,3,6,47,Tennessee,2,32,41693,,,,
2011,40,3,6,47,Tennessee,2,33,40980,,,,
2011,40,3,6,47,Tennessee,2,34,40646,,,,
2011,40,3,6,47,Tennessee,2,35,39180,,,,
2011,40,3,6,47,Tennessee,2,36,40923,,,,
2011,40,3,6,47,Tennessee,2,37,40264,,,,
2011,40,3,6,47,Tennessee,2,38,41561,,,,
2011,40,3,6,47,Tennessee,2,39,43715,,,,
2011,40,3,6,47,Tennessee,2,40,46462,,,,
2011,40,3,6,47,Tennessee,2,41,46332,,,,
2011,40,3,6,47,Tennessee,2,42,43439,,,,
2011,40,3,6,47,Tennessee,2,43,42133,,,,
2011,40,3,6,47,Tennessee,2,44,42537,,,,
2011,40,3,6,47,Tennessee,2,45,43754,,,,
2011,40,3,6,47,Tennessee,2,46,46872,,,,
2011,40,3,6,47,Tennessee,2,47,48053,,,,
2011,40,3,6,47,Tennessee,2,48,47771,,,,
2011,40,3,6,47,Tennessee,2,49,47643,,,,
2011,40,3,6,47,Tennessee,2,50,48183,,,,
2011,40,3,6,47,Tennessee,2,51,48454,,,,
2011,40,3,6,47,Tennessee,2,52,47364,,,,
2011,40,3,6,47,Tennessee,2,53,47233,,,,
2011,40,3,6,47,Tennessee,2,54,47656,,,,
2011,40,3,6,47,Tennessee,2,55,46372,,,,
2011,40,3,6,47,Tennessee,2,56,46211,,,,
2011,40,3,6,47,Tennessee,2,57,45088,,,,
2011,40,3,6,47,Tennessee,2,58,43064,,,,
2011,40,3,6,47,Tennessee,2,59,41963,,,,
2011,40,3,6,47,Tennessee,2,60,40829,,,,
2011,40,3,6,47,Tennessee,2,61,40238,,,,
2011,40,3,6,47,Tennessee,2,62,40216,,,,
2011,40,3,6,47,Tennessee,2,63,40100,,,,
2011,40,3,6,47,Tennessee,2,64,41945,,,,
2011,40,3,6,47,Tennessee,2,65,30872,,,,
2011,40,3,6,47,Tennessee,2,66,30995,,,,
2011,40,3,6,47,Tennessee,2,67,30570,,,,
2011,40,3,6,47,Tennessee,2,68,31323,,,,
2011,40,3,6,47,Tennessee,2,69,27503,,,,
2011,40,3,6,47,Tennessee,2,70,25650,,,,
2011,40,3,6,47,Tennessee,2,71,24612,,,,
2011,40,3,6,47,Tennessee,2,72,22968,,,,
2011,40,3,6,47,Tennessee,2,73,22143,,,,
2011,40,3,6,47,Tennessee,2,74,20511,,,,
2011,40,3,6,47,Tennessee,2,75,20178,,,,
2011,40,3,6,47,Tennessee,2,76,19480,,,,
2011,40,3,6,47,Tennessee,2,77,17443,,,,
2011,40,3,6,47,Tennessee,2,78,17002,,,,
2011,40,3,6,47,Tennessee,2,79,16389,,,,
2011,40,3,6,47,Tennessee,2,80,15512,,,,
2011,40,3,6,47,Tennessee,2,81,14995,,,,
2011,40,3,6,47,Tennessee,2,82,13739,,,,
2011,40,3,6,47,Tennessee,2,83,13110,,,,
2011,40,3,6,47,Tennessee,2,84,12048,,,,
2011,40,3,6,47,Tennessee,2,85,71635,,,,
2011,40,3,6,47,Tennessee,2,999,3278320,,,,
2011,40,3,7,48,Texas,0,0,382588,,,,
2011,40,3,7,48,Texas,0,1,384932,,,,
2011,40,3,7,48,Texas,0,2,384205,,,,
2011,40,3,7,48,Texas,0,3,394369,,,,
2011,40,3,7,48,Texas,0,4,394247,,,,
2011,40,3,7,48,Texas,0,5,391918,,,,
2011,40,3,7,48,Texas,0,6,391865,,,,
2011,40,3,7,48,Texas,0,7,391014,,,,
2011,40,3,7,48,Texas,0,8,387711,,,,
2011,40,3,7,48,Texas,0,9,384682,,,,
2011,40,3,7,48,Texas,0,10,390626,,,,
2011,40,3,7,48,Texas,0,11,392742,,,,
2011,40,3,7,48,Texas,0,12,381443,,,,
2011,40,3,7,48,Texas,0,13,377469,,,,
2011,40,3,7,48,Texas,0,14,375448,,,,
2011,40,3,7,48,Texas,0,15,372846,,,,
2011,40,3,7,48,Texas,0,16,375063,,,,
2011,40,3,7,48,Texas,0,17,379006,,,,
2011,40,3,7,48,Texas,0,18,370821,,,,
2011,40,3,7,48,Texas,0,19,374785,,,,
2011,40,3,7,48,Texas,0,20,375328,,,,
2011,40,3,7,48,Texas,0,21,373479,,,,
2011,40,3,7,48,Texas,0,22,365875,,,,
2011,40,3,7,48,Texas,0,23,364123,,,,
2011,40,3,7,48,Texas,0,24,363779,,,,
2011,40,3,7,48,Texas,0,25,367318,,,,
2011,40,3,7,48,Texas,0,26,372445,,,,
2011,40,3,7,48,Texas,0,27,364600,,,,
2011,40,3,7,48,Texas,0,28,373316,,,,
2011,40,3,7,48,Texas,0,29,374068,,,,
2011,40,3,7,48,Texas,0,30,372164,,,,
2011,40,3,7,48,Texas,0,31,378325,,,,
2011,40,3,7,48,Texas,0,32,354301,,,,
2011,40,3,7,48,Texas,0,33,349115,,,,
2011,40,3,7,48,Texas,0,34,348019,,,,
2011,40,3,7,48,Texas,0,35,342944,,,,
2011,40,3,7,48,Texas,0,36,350496,,,,
2011,40,3,7,48,Texas,0,37,342102,,,,
2011,40,3,7,48,Texas,0,38,345205,,,,
2011,40,3,7,48,Texas,0,39,355918,,,,
2011,40,3,7,48,Texas,0,40,367639,,,,
2011,40,3,7,48,Texas,0,41,365996,,,,
2011,40,3,7,48,Texas,0,42,343804,,,,
2011,40,3,7,48,Texas,0,43,333835,,,,
2011,40,3,7,48,Texas,0,44,327947,,,,
2011,40,3,7,48,Texas,0,45,331479,,,,
2011,40,3,7,48,Texas,0,46,347707,,,,
2011,40,3,7,48,Texas,0,47,352998,,,,
2011,40,3,7,48,Texas,0,48,353465,,,,
2011,40,3,7,48,Texas,0,49,351188,,,,
2011,40,3,7,48,Texas,0,50,352238,,,,
2011,40,3,7,48,Texas,0,51,354451,,,,
2011,40,3,7,48,Texas,0,52,340172,,,,
2011,40,3,7,48,Texas,0,53,335834,,,,
2011,40,3,7,48,Texas,0,54,330680,,,,
2011,40,3,7,48,Texas,0,55,318191,,,,
2011,40,3,7,48,Texas,0,56,312658,,,,
2011,40,3,7,48,Texas,0,57,297849,,,,
2011,40,3,7,48,Texas,0,58,285564,,,,
2011,40,3,7,48,Texas,0,59,270662,,,,
2011,40,3,7,48,Texas,0,60,261385,,,,
2011,40,3,7,48,Texas,0,61,254986,,,,
2011,40,3,7,48,Texas,0,62,245388,,,,
2011,40,3,7,48,Texas,0,63,241654,,,,
2011,40,3,7,48,Texas,0,64,248528,,,,
2011,40,3,7,48,Texas,0,65,188590,,,,
2011,40,3,7,48,Texas,0,66,187127,,,,
2011,40,3,7,48,Texas,0,67,181063,,,,
2011,40,3,7,48,Texas,0,68,178187,,,,
2011,40,3,7,48,Texas,0,69,156447,,,,
2011,40,3,7,48,Texas,0,70,146121,,,,
2011,40,3,7,48,Texas,0,71,137343,,,,
2011,40,3,7,48,Texas,0,72,127789,,,,
2011,40,3,7,48,Texas,0,73,122752,,,,
2011,40,3,7,48,Texas,0,74,113822,,,,
2011,40,3,7,48,Texas,0,75,109381,,,,
2011,40,3,7,48,Texas,0,76,106330,,,,
2011,40,3,7,48,Texas,0,77,95826,,,,
2011,40,3,7,48,Texas,0,78,90847,,,,
2011,40,3,7,48,Texas,0,79,86441,,,,
2011,40,3,7,48,Texas,0,80,81931,,,,
2011,40,3,7,48,Texas,0,81,79134,,,,
2011,40,3,7,48,Texas,0,82,70483,,,,
2011,40,3,7,48,Texas,0,83,64543,,,,
2011,40,3,7,48,Texas,0,84,59623,,,,
2011,40,3,7,48,Texas,0,85,321882,,,,
2011,40,3,7,48,Texas,0,999,25542660,,,,
2011,40,3,7,48,Texas,1,0,195053,,,,
2011,40,3,7,48,Texas,1,1,196347,,,,
2011,40,3,7,48,Texas,1,2,195684,,,,
2011,40,3,7,48,Texas,1,3,201352,,,,
2011,40,3,7,48,Texas,1,4,201378,,,,
2011,40,3,7,48,Texas,1,5,200106,,,,
2011,40,3,7,48,Texas,1,6,200009,,,,
2011,40,3,7,48,Texas,1,7,199277,,,,
2011,40,3,7,48,Texas,1,8,197346,,,,
2011,40,3,7,48,Texas,1,9,196400,,,,
2011,40,3,7,48,Texas,1,10,199227,,,,
2011,40,3,7,48,Texas,1,11,200568,,,,
2011,40,3,7,48,Texas,1,12,195036,,,,
2011,40,3,7,48,Texas,1,13,193349,,,,
2011,40,3,7,48,Texas,1,14,191715,,,,
2011,40,3,7,48,Texas,1,15,190769,,,,
2011,40,3,7,48,Texas,1,16,192292,,,,
2011,40,3,7,48,Texas,1,17,194661,,,,
2011,40,3,7,48,Texas,1,18,192322,,,,
2011,40,3,7,48,Texas,1,19,192905,,,,
2011,40,3,7,48,Texas,1,20,190739,,,,
2011,40,3,7,48,Texas,1,21,189134,,,,
2011,40,3,7,48,Texas,1,22,185050,,,,
2011,40,3,7,48,Texas,1,23,185092,,,,
2011,40,3,7,48,Texas,1,24,184024,,,,
2011,40,3,7,48,Texas,1,25,184836,,,,
2011,40,3,7,48,Texas,1,26,187512,,,,
2011,40,3,7,48,Texas,1,27,183196,,,,
2011,40,3,7,48,Texas,1,28,187485,,,,
2011,40,3,7,48,Texas,1,29,187147,,,,
2011,40,3,7,48,Texas,1,30,185773,,,,
2011,40,3,7,48,Texas,1,31,189529,,,,
2011,40,3,7,48,Texas,1,32,176543,,,,
2011,40,3,7,48,Texas,1,33,173882,,,,
2011,40,3,7,48,Texas,1,34,172782,,,,
2011,40,3,7,48,Texas,1,35,170152,,,,
2011,40,3,7,48,Texas,1,36,173830,,,,
2011,40,3,7,48,Texas,1,37,168649,,,,
2011,40,3,7,48,Texas,1,38,170151,,,,
2011,40,3,7,48,Texas,1,39,175416,,,,
2011,40,3,7,48,Texas,1,40,181570,,,,
2011,40,3,7,48,Texas,1,41,181373,,,,
2011,40,3,7,48,Texas,1,42,170866,,,,
2011,40,3,7,48,Texas,1,43,166274,,,,
2011,40,3,7,48,Texas,1,44,163424,,,,
2011,40,3,7,48,Texas,1,45,165508,,,,
