STATE,Year,Population ,NAME,AGE,,,set_id,year,pieces,t1,descr
22,2012,32838,Louisiana,20,,,,,,,
22,2012,36237,Louisiana,21,,,,,,,
22,2012,37024,Louisiana,22,,,,,,,
22,2012,35704,Louisiana,23,,,,,,,
22,2012,33924,Louisiana,24,,,,,,,
22,2012,32896,Louisiana,25,,,,,,,
22,2012,33524,Louisiana,26,,,,,,,
22,2012,34158,Louisiana,27,,,,,,,
22,2012,33284,Louisiana,28,,,,,,,
22,2012,33477,Louisiana,29,,,,,,,
22,2012,33268,Louisiana,30,,,,,,,
22,2012,32541,Louisiana,31,,,,,,,
22,2012,32704,Louisiana,32,,,,,,,
22,2012,30276,Louisiana,33,,,,,,,
22,2012,29304,Louisiana,34,,,,,,,
22,2012,29143,Louisiana,35,,,,,,,
22,2012,27665,Louisiana,36,,,,,,,
22,2012,27383,Louisiana,37,,,,,,,
22,2012,26587,Louisiana,38,,,,,,,
22,2012,27067,Louisiana,39,,,,,,,
22,2012,28307,Louisiana,40,,,,,,,
22,2012,30011,Louisiana,41,,,,,,,
22,2012,29822,Louisiana,42,,,,,,,
22,2012,28739,Louisiana,43,,,,,,,
22,2012,28656,Louisiana,44,,,,,,,
22,2012,29000,Louisiana,45,,,,,,,
22,2012,29814,Louisiana,46,,,,,,,
22,2012,31867,Louisiana,47,,,,,,,
22,2012,32640,Louisiana,48,,,,,,,
22,2012,32872,Louisiana,49,,,,,,,
22,2012,33345,Louisiana,50,,,,,,,
22,2012,34008,Louisiana,51,,,,,,,
22,2012,34665,Louisiana,52,,,,,,,
22,2012,33498,Louisiana,53,,,,,,,
22,2012,33272,Louisiana,54,,,,,,,
22,2012,33375,Louisiana,55,,,,,,,
22,2012,32496,Louisiana,56,,,,,,,
22,2012,32578,Louisiana,57,,,,,,,
22,2012,31278,Louisiana,58,,,,,,,
22,2012,29364,Louisiana,59,,,,,,,
22,2012,28586,Louisiana,60,,,,,,,
22,2012,28166,Louisiana,61,,,,,,,
22,2012,27138,Louisiana,62,,,,,,,
22,2012,26058,Louisiana,63,,,,,,,
22,2012,25480,Louisiana,64,,,,,,,
22,2012,26720,Louisiana,65,,,,,,,
22,2012,19811,Louisiana,66,,,,,,,
22,2012,19924,Louisiana,67,,,,,,,
22,2012,19347,Louisiana,68,,,,,,,
22,2012,19497,Louisiana,69,,,,,,,
22,2012,17530,Louisiana,70,,,,,,,
22,2012,16392,Louisiana,71,,,,,,,
22,2012,15630,Louisiana,72,,,,,,,
22,2012,14747,Louisiana,73,,,,,,,
22,2012,14264,Louisiana,74,,,,,,,
22,2012,12996,Louisiana,75,,,,,,,
22,2012,12687,Louisiana,76,,,,,,,
22,2012,12312,Louisiana,77,,,,,,,
22,2012,11120,Louisiana,78,,,,,,,
22,2012,10822,Louisiana,79,,,,,,,
22,2012,10618,Louisiana,80,,,,,,,
22,2012,10143,Louisiana,81,,,,,,,
22,2012,9654,Louisiana,82,,,,,,,
22,2012,8931,Louisiana,83,,,,,,,
22,2012,8322,Louisiana,84,,,,,,,
22,2012,47409,Louisiana,85,,,,,,,
22,2012,2349502,Louisiana,999,,,,,,,
23,2012,12814,Maine,0,,,,,,,
23,2012,12740,Maine,1,,,,,,,
23,2012,13166,Maine,2,,,,,,,
23,2012,13461,Maine,3,,,,,,,
23,2012,14015,Maine,4,,,,,,,
23,2012,14305,Maine,5,,,,,,,
23,2012,14530,Maine,6,,,,,,,
23,2012,14738,Maine,7,,,,,,,
23,2012,14771,Maine,8,,,,,,,
23,2012,14665,Maine,9,,,,,,,
23,2012,14684,Maine,10,,,,,,,
23,2012,15194,Maine,11,,,,,,,
23,2012,15580,Maine,12,,,,,,,
23,2012,15668,Maine,13,,,,,,,
23,2012,15809,Maine,14,,,,,,,
23,2012,15894,Maine,15,,,,,,,
23,2012,16321,Maine,16,,,,,,,
23,2012,16768,Maine,17,,,,,,,
23,2012,17747,Maine,18,,,,,,,
23,2012,17971,Maine,19,,,,,,,
23,2012,17071,Maine,20,,,,,,,
23,2012,16145,Maine,21,,,,,,,
23,2012,15630,Maine,22,,,,,,,
23,2012,15259,Maine,23,,,,,,,
23,2012,15402,Maine,24,,,,,,,
23,2012,15134,Maine,25,,,,,,,
23,2012,15188,Maine,26,,,,,,,
23,2012,15117,Maine,27,,,,,,,
23,2012,14485,Maine,28,,,,,,,
23,2012,14606,Maine,29,,,,,,,
23,2012,14658,Maine,30,,,,,,,
23,2012,14816,Maine,31,,,,,,,
23,2012,14839,Maine,32,,,,,,,
23,2012,14605,Maine,33,,,,,,,
23,2012,14452,Maine,34,,,,,,,
23,2012,14175,Maine,35,,,,,,,
23,2012,14089,Maine,36,,,,,,,
23,2012,14677,Maine,37,,,,,,,
23,2012,14630,Maine,38,,,,,,,
23,2012,15289,Maine,39,,,,,,,
23,2012,16584,Maine,40,,,,,,,
23,2012,17883,Maine,41,,,,,,,
23,2012,18073,Maine,42,,,,,,,
23,2012,17587,Maine,43,,,,,,,
23,2012,17877,Maine,44,,,,,,,
23,2012,18425,Maine,45,,,,,,,
23,2012,18834,Maine,46,,,,,,,
23,2012,19944,Maine,47,,,,,,,
23,2012,20966,Maine,48,,,,,,,
23,2012,21460,Maine,49,,,,,,,
23,2012,21799,Maine,50,,,,,,,
23,2012,22271,Maine,51,,,,,,,
23,2012,22254,Maine,52,,,,,,,
23,2012,22151,Maine,53,,,,,,,
23,2012,22174,Maine,54,,,,,,,
23,2012,22256,Maine,55,,,,,,,
23,2012,21404,Maine,56,,,,,,,
23,2012,21181,Maine,57,,,,,,,
23,2012,21101,Maine,58,,,,,,,
23,2012,20507,Maine,59,,,,,,,
23,2012,19889,Maine,60,,,,,,,
23,2012,19137,Maine,61,,,,,,,
23,2012,18808,Maine,62,,,,,,,
23,2012,18622,Maine,63,,,,,,,
23,2012,18696,Maine,64,,,,,,,
23,2012,19569,Maine,65,,,,,,,
23,2012,13629,Maine,66,,,,,,,
23,2012,13568,Maine,67,,,,,,,
23,2012,13652,Maine,68,,,,,,,
23,2012,13988,Maine,69,,,,,,,
23,2012,12008,Maine,70,,,,,,,
23,2012,10643,Maine,71,,,,,,,
23,2012,10040,Maine,72,,,,,,,
23,2012,9492,Maine,73,,,,,,,
23,2012,9196,Maine,74,,,,,,,
23,2012,8590,Maine,75,,,,,,,
23,2012,8274,Maine,76,,,,,,,
23,2012,7983,Maine,77,,,,,,,
23,2012,7284,Maine,78,,,,,,,
23,2012,7122,Maine,79,,,,,,,
23,2012,6896,Maine,80,,,,,,,
23,2012,6511,Maine,81,,,,,,,
23,2012,6196,Maine,82,,,,,,,
23,2012,5719,Maine,83,,,,,,,
23,2012,5434,Maine,84,,,,,,,
23,2012,30494,Maine,85,,,,,,,
23,2012,1327279,Maine,999,,,,,,,
23,2012,6574,Maine,0,,,,,,,
23,2012,6484,Maine,1,,,,,,,
23,2012,6825,Maine,2,,,,,,,
23,2012,6859,Maine,3,,,,,,,
23,2012,7202,Maine,4,,,,,,,
23,2012,7326,Maine,5,,,,,,,
23,2012,7507,Maine,6,,,,,,,
23,2012,7562,Maine,7,,,,,,,
23,2012,7607,Maine,8,,,,,,,
23,2012,7524,Maine,9,,,,,,,
23,2012,7516,Maine,10,,,,,,,
23,2012,7807,Maine,11,,,,,,,
23,2012,7983,Maine,12,,,,,,,
23,2012,8004,Maine,13,,,,,,,
23,2012,8155,Maine,14,,,,,,,
23,2012,8129,Maine,15,,,,,,,
23,2012,8423,Maine,16,,,,,,,
23,2012,8629,Maine,17,,,,,,,
23,2012,9193,Maine,18,,,,,,,
23,2012,9304,Maine,19,,,,,,,
23,2012,8911,Maine,20,,,,,,,
23,2012,8299,Maine,21,,,,,,,
23,2012,7790,Maine,22,,,,,,,
23,2012,7611,Maine,23,,,,,,,
23,2012,7772,Maine,24,,,,,,,
23,2012,7558,Maine,25,,,,,,,
23,2012,7610,Maine,26,,,,,,,
23,2012,7498,Maine,27,,,,,,,
23,2012,7147,Maine,28,,,,,,,
23,2012,7204,Maine,29,,,,,,,
23,2012,7097,Maine,30,,,,,,,
23,2012,7311,Maine,31,,,,,,,
23,2012,7457,Maine,32,,,,,,,
23,2012,7195,Maine,33,,,,,,,
23,2012,7088,Maine,34,,,,,,,
23,2012,6955,Maine,35,,,,,,,
23,2012,6912,Maine,36,,,,,,,
23,2012,7196,Maine,37,,,,,,,
23,2012,7153,Maine,38,,,,,,,
23,2012,7441,Maine,39,,,,,,,
23,2012,8092,Maine,40,,,,,,,
23,2012,8794,Maine,41,,,,,,,
23,2012,8923,Maine,42,,,,,,,
23,2012,8676,Maine,43,,,,,,,
23,2012,8709,Maine,44,,,,,,,
23,2012,8953,Maine,45,,,,,,,
23,2012,9322,Maine,46,,,,,,,
23,2012,9728,Maine,47,,,,,,,
23,2012,10276,Maine,48,,,,,,,
23,2012,10462,Maine,49,,,,,,,
23,2012,10748,Maine,50,,,,,,,
23,2012,10873,Maine,51,,,,,,,
23,2012,10889,Maine,52,,,,,,,
23,2012,10792,Maine,53,,,,,,,
23,2012,10741,Maine,54,,,,,,,
23,2012,10906,Maine,55,,,,,,,
23,2012,10322,Maine,56,,,,,,,
23,2012,10314,Maine,57,,,,,,,
23,2012,10250,Maine,58,,,,,,,
23,2012,9897,Maine,59,,,,,,,
23,2012,9640,Maine,60,,,,,,,
23,2012,9195,Maine,61,,,,,,,
23,2012,9225,Maine,62,,,,,,,
23,2012,9060,Maine,63,,,,,,,
23,2012,9198,Maine,64,,,,,,,
23,2012,9717,Maine,65,,,,,,,
23,2012,6709,Maine,66,,,,,,,
23,2012,6596,Maine,67,,,,,,,
23,2012,6616,Maine,68,,,,,,,
23,2012,6742,Maine,69,,,,,,,
23,2012,5733,Maine,70,,,,,,,
23,2012,5072,Maine,71,,,,,,,
23,2012,4682,Maine,72,,,,,,,
23,2012,4423,Maine,73,,,,,,,
23,2012,4207,Maine,74,,,,,,,
23,2012,3921,Maine,75,,,,,,,
23,2012,3843,Maine,76,,,,,,,
23,2012,3606,Maine,77,,,,,,,
23,2012,3274,Maine,78,,,,,,,
23,2012,3161,Maine,79,,,,,,,
23,2012,3024,Maine,80,,,,,,,
23,2012,2722,Maine,81,,,,,,,
23,2012,2503,Maine,82,,,,,,,
23,2012,2280,Maine,83,,,,,,,
23,2012,2078,Maine,84,,,,,,,
23,2012,10155,Maine,85,,,,,,,
23,2012,648867,Maine,999,,,,,,,
23,2012,6240,Maine,0,,,,,,,
23,2012,6256,Maine,1,,,,,,,
23,2012,6341,Maine,2,,,,,,,
23,2012,6602,Maine,3,,,,,,,
23,2012,6813,Maine,4,,,,,,,
23,2012,6979,Maine,5,,,,,,,
23,2012,7023,Maine,6,,,,,,,
23,2012,7176,Maine,7,,,,,,,
23,2012,7164,Maine,8,,,,,,,
23,2012,7141,Maine,9,,,,,,,
23,2012,7168,Maine,10,,,,,,,
23,2012,7387,Maine,11,,,,,,,
23,2012,7597,Maine,12,,,,,,,
23,2012,7664,Maine,13,,,,,,,
23,2012,7654,Maine,14,,,,,,,
23,2012,7765,Maine,15,,,,,,,
23,2012,7898,Maine,16,,,,,,,
23,2012,8139,Maine,17,,,,,,,
23,2012,8554,Maine,18,,,,,,,
23,2012,8667,Maine,19,,,,,,,
23,2012,8160,Maine,20,,,,,,,
23,2012,7846,Maine,21,,,,,,,
23,2012,7840,Maine,22,,,,,,,
23,2012,7648,Maine,23,,,,,,,
23,2012,7630,Maine,24,,,,,,,
23,2012,7576,Maine,25,,,,,,,
23,2012,7578,Maine,26,,,,,,,
23,2012,7619,Maine,27,,,,,,,
23,2012,7338,Maine,28,,,,,,,
23,2012,7402,Maine,29,,,,,,,
23,2012,7561,Maine,30,,,,,,,
23,2012,7505,Maine,31,,,,,,,
23,2012,7382,Maine,32,,,,,,,
23,2012,7410,Maine,33,,,,,,,
23,2012,7364,Maine,34,,,,,,,
23,2012,7220,Maine,35,,,,,,,
23,2012,7177,Maine,36,,,,,,,
23,2012,7481,Maine,37,,,,,,,
23,2012,7477,Maine,38,,,,,,,
23,2012,7848,Maine,39,,,,,,,
23,2012,8492,Maine,40,,,,,,,
23,2012,9089,Maine,41,,,,,,,
23,2012,9150,Maine,42,,,,,,,
23,2012,8911,Maine,43,,,,,,,
23,2012,9168,Maine,44,,,,,,,
23,2012,9472,Maine,45,,,,,,,
23,2012,9512,Maine,46,,,,,,,
23,2012,10216,Maine,47,,,,,,,
23,2012,10690,Maine,48,,,,,,,
23,2012,10998,Maine,49,,,,,,,
23,2012,11051,Maine,50,,,,,,,
23,2012,11398,Maine,51,,,,,,,
23,2012,11365,Maine,52,,,,,,,
23,2012,11359,Maine,53,,,,,,,
23,2012,11433,Maine,54,,,,,,,
23,2012,11350,Maine,55,,,,,,,
23,2012,11082,Maine,56,,,,,,,
23,2012,10867,Maine,57,,,,,,,
23,2012,10851,Maine,58,,,,,,,
23,2012,10610,Maine,59,,,,,,,
23,2012,10249,Maine,60,,,,,,,
23,2012,9942,Maine,61,,,,,,,
23,2012,9583,Maine,62,,,,,,,
23,2012,9562,Maine,63,,,,,,,
23,2012,9498,Maine,64,,,,,,,
23,2012,9852,Maine,65,,,,,,,
23,2012,6920,Maine,66,,,,,,,
23,2012,6972,Maine,67,,,,,,,
23,2012,7036,Maine,68,,,,,,,
23,2012,7246,Maine,69,,,,,,,
23,2012,6275,Maine,70,,,,,,,
23,2012,5571,Maine,71,,,,,,,
23,2012,5358,Maine,72,,,,,,,
23,2012,5069,Maine,73,,,,,,,
23,2012,4989,Maine,74,,,,,,,
23,2012,4669,Maine,75,,,,,,,
23,2012,4431,Maine,76,,,,,,,
23,2012,4377,Maine,77,,,,,,,
23,2012,4010,Maine,78,,,,,,,
23,2012,3961,Maine,79,,,,,,,
23,2012,3872,Maine,80,,,,,,,
23,2012,3789,Maine,81,,,,,,,
23,2012,3693,Maine,82,,,,,,,
23,2012,3439,Maine,83,,,,,,,
23,2012,3356,Maine,84,,,,,,,
23,2012,20339,Maine,85,,,,,,,
23,2012,678412,Maine,999,,,,,,,
24,2012,72938,Maryland,0,,,,,,,
24,2012,74242,Maryland,1,,,,,,,
24,2012,72966,Maryland,2,,,,,,,
24,2012,72662,Maryland,3,,,,,,,
24,2012,74959,Maryland,4,,,,,,,
24,2012,74886,Maryland,5,,,,,,,
24,2012,74106,Maryland,6,,,,,,,
24,2012,73629,Maryland,7,,,,,,,
24,2012,74002,Maryland,8,,,,,,,
24,2012,73124,Maryland,9,,,,,,,
24,2012,73293,Maryland,10,,,,,,,
24,2012,75839,Maryland,11,,,,,,,
24,2012,76822,Maryland,12,,,,,,,
24,2012,75846,Maryland,13,,,,,,,
24,2012,75799,Maryland,14,,,,,,,
24,2012,76089,Maryland,15,,,,,,,
24,2012,77127,Maryland,16,,,,,,,
24,2012,79237,Maryland,17,,,,,,,
24,2012,82777,Maryland,18,,,,,,,
24,2012,80755,Maryland,19,,,,,,,
24,2012,78926,Maryland,20,,,,,,,
24,2012,78816,Maryland,21,,,,,,,
24,2012,79627,Maryland,22,,,,,,,
24,2012,78921,Maryland,23,,,,,,,
24,2012,81215,Maryland,24,,,,,,,
24,2012,81091,Maryland,25,,,,,,,
24,2012,80957,Maryland,26,,,,,,,
24,2012,81925,Maryland,27,,,,,,,
24,2012,78948,Maryland,28,,,,,,,
24,2012,80098,Maryland,29,,,,,,,
24,2012,79980,Maryland,30,,,,,,,
24,2012,78980,Maryland,31,,,,,,,
24,2012,80774,Maryland,32,,,,,,,
24,2012,75561,Maryland,33,,,,,,,
24,2012,74125,Maryland,34,,,,,,,
24,2012,73123,Maryland,35,,,,,,,
24,2012,70917,Maryland,36,,,,,,,
24,2012,72943,Maryland,37,,,,,,,
24,2012,70033,Maryland,38,,,,,,,
24,2012,72519,Maryland,39,,,,,,,
24,2012,77564,Maryland,40,,,,,,,
24,2012,82926,Maryland,41,,,,,,,
24,2012,84907,Maryland,42,,,,,,,
24,2012,81548,Maryland,43,,,,,,,
24,2012,81794,Maryland,44,,,,,,,
24,2012,82843,Maryland,45,,,,,,,
24,2012,85295,Maryland,46,,,,,,,
24,2012,90458,Maryland,47,,,,,,,
24,2012,92759,Maryland,48,,,,,,,
24,2012,91541,Maryland,49,,,,,,,
24,2012,90837,Maryland,50,,,,,,,
24,2012,92025,Maryland,51,,,,,,,
24,2012,92179,Maryland,52,,,,,,,
24,2012,89255,Maryland,53,,,,,,,
24,2012,87750,Maryland,54,,,,,,,
24,2012,85998,Maryland,55,,,,,,,
24,2012,82170,Maryland,56,,,,,,,
24,2012,81348,Maryland,57,,,,,,,
24,2012,77212,Maryland,58,,,,,,,
24,2012,74679,Maryland,59,,,,,,,
24,2012,70945,Maryland,60,,,,,,,
24,2012,68927,Maryland,61,,,,,,,
24,2012,66503,Maryland,62,,,,,,,
24,2012,64765,Maryland,63,,,,,,,
24,2012,64270,Maryland,64,,,,,,,
24,2012,66499,Maryland,65,,,,,,,
24,2012,48577,Maryland,66,,,,,,,
24,2012,47806,Maryland,67,,,,,,,
24,2012,46055,Maryland,68,,,,,,,
24,2012,47111,Maryland,69,,,,,,,
24,2012,41224,Maryland,70,,,,,,,
24,2012,36841,Maryland,71,,,,,,,
24,2012,34481,Maryland,72,,,,,,,
24,2012,32360,Maryland,73,,,,,,,
24,2012,30850,Maryland,74,,,,,,,
24,2012,28110,Maryland,75,,,,,,,
24,2012,26818,Maryland,76,,,,,,,
24,2012,25728,Maryland,77,,,,,,,
24,2012,23397,Maryland,78,,,,,,,
24,2012,23145,Maryland,79,,,,,,,
24,2012,21991,Maryland,80,,,,,,,
24,2012,20805,Maryland,81,,,,,,,
24,2012,20000,Maryland,82,,,,,,,
24,2012,18271,Maryland,83,,,,,,,
24,2012,17425,Maryland,84,,,,,,,
24,2012,105434,Maryland,85,,,,,,,
24,2012,5864003,Maryland,999,,,,,,,
24,2012,37208,Maryland,0,,,,,,,
24,2012,37938,Maryland,1,,,,,,,
24,2012,37284,Maryland,2,,,,,,,
24,2012,37084,Maryland,3,,,,,,,
24,2012,38131,Maryland,4,,,,,,,
24,2012,38422,Maryland,5,,,,,,,
24,2012,37772,Maryland,6,,,,,,,
24,2012,37380,Maryland,7,,,,,,,
24,2012,37729,Maryland,8,,,,,,,
24,2012,37280,Maryland,9,,,,,,,
24,2012,37398,Maryland,10,,,,,,,
24,2012,38757,Maryland,11,,,,,,,
24,2012,39235,Maryland,12,,,,,,,
24,2012,38597,Maryland,13,,,,,,,
24,2012,38760,Maryland,14,,,,,,,
24,2012,38512,Maryland,15,,,,,,,
24,2012,39371,Maryland,16,,,,,,,
24,2012,40699,Maryland,17,,,,,,,
24,2012,42400,Maryland,18,,,,,,,
24,2012,41396,Maryland,19,,,,,,,
24,2012,40545,Maryland,20,,,,,,,
24,2012,40013,Maryland,21,,,,,,,
24,2012,40326,Maryland,22,,,,,,,
24,2012,39741,Maryland,23,,,,,,,
24,2012,40466,Maryland,24,,,,,,,
24,2012,40221,Maryland,25,,,,,,,
24,2012,40098,Maryland,26,,,,,,,
24,2012,40428,Maryland,27,,,,,,,
24,2012,38483,Maryland,28,,,,,,,
24,2012,39235,Maryland,29,,,,,,,
24,2012,39006,Maryland,30,,,,,,,
24,2012,38356,Maryland,31,,,,,,,
24,2012,39519,Maryland,32,,,,,,,
24,2012,36565,Maryland,33,,,,,,,
24,2012,36010,Maryland,34,,,,,,,
24,2012,35314,Maryland,35,,,,,,,
24,2012,34115,Maryland,36,,,,,,,
24,2012,35162,Maryland,37,,,,,,,
24,2012,33709,Maryland,38,,,,,,,
24,2012,34659,Maryland,39,,,,,,,
24,2012,36906,Maryland,40,,,,,,,
24,2012,39541,Maryland,41,,,,,,,
24,2012,40995,Maryland,42,,,,,,,
24,2012,39013,Maryland,43,,,,,,,
24,2012,39011,Maryland,44,,,,,,,
24,2012,39499,Maryland,45,,,,,,,
24,2012,40801,Maryland,46,,,,,,,
24,2012,43519,Maryland,47,,,,,,,
24,2012,44607,Maryland,48,,,,,,,
24,2012,43714,Maryland,49,,,,,,,
24,2012,43470,Maryland,50,,,,,,,
24,2012,44133,Maryland,51,,,,,,,
24,2012,44344,Maryland,52,,,,,,,
24,2012,42609,Maryland,53,,,,,,,
24,2012,42178,Maryland,54,,,,,,,
24,2012,40998,Maryland,55,,,,,,,
24,2012,39095,Maryland,56,,,,,,,
24,2012,38882,Maryland,57,,,,,,,
24,2012,36535,Maryland,58,,,,,,,
24,2012,35010,Maryland,59,,,,,,,
24,2012,33359,Maryland,60,,,,,,,
24,2012,32363,Maryland,61,,,,,,,
24,2012,31239,Maryland,62,,,,,,,
24,2012,30352,Maryland,63,,,,,,,
24,2012,30143,Maryland,64,,,,,,,
24,2012,31112,Maryland,65,,,,,,,
24,2012,22645,Maryland,66,,,,,,,
24,2012,22087,Maryland,67,,,,,,,
24,2012,21140,Maryland,68,,,,,,,
24,2012,21718,Maryland,69,,,,,,,
24,2012,18894,Maryland,70,,,,,,,
24,2012,16576,Maryland,71,,,,,,,
24,2012,15480,Maryland,72,,,,,,,
24,2012,14579,Maryland,73,,,,,,,
24,2012,13671,Maryland,74,,,,,,,
24,2012,12473,Maryland,75,,,,,,,
24,2012,11802,Maryland,76,,,,,,,
24,2012,10994,Maryland,77,,,,,,,
24,2012,9836,Maryland,78,,,,,,,
24,2012,9699,Maryland,79,,,,,,,
24,2012,9133,Maryland,80,,,,,,,
24,2012,8540,Maryland,81,,,,,,,
24,2012,8078,Maryland,82,,,,,,,
24,2012,7166,Maryland,83,,,,,,,
24,2012,6519,Maryland,84,,,,,,,
24,2012,34137,Maryland,85,,,,,,,
24,2012,2831919,Maryland,999,,,,,,,
24,2012,35730,Maryland,0,,,,,,,
24,2012,36304,Maryland,1,,,,,,,
24,2012,35682,Maryland,2,,,,,,,
24,2012,35578,Maryland,3,,,,,,,
24,2012,36828,Maryland,4,,,,,,,
24,2012,36464,Maryland,5,,,,,,,
24,2012,36334,Maryland,6,,,,,,,
24,2012,36249,Maryland,7,,,,,,,
24,2012,36273,Maryland,8,,,,,,,
24,2012,35844,Maryland,9,,,,,,,
24,2012,35895,Maryland,10,,,,,,,
24,2012,37082,Maryland,11,,,,,,,
24,2012,37587,Maryland,12,,,,,,,
24,2012,37249,Maryland,13,,,,,,,
24,2012,37039,Maryland,14,,,,,,,
24,2012,37577,Maryland,15,,,,,,,
24,2012,37756,Maryland,16,,,,,,,
24,2012,38538,Maryland,17,,,,,,,
24,2012,40377,Maryland,18,,,,,,,
24,2012,39359,Maryland,19,,,,,,,
24,2012,38381,Maryland,20,,,,,,,
24,2012,38803,Maryland,21,,,,,,,
24,2012,39301,Maryland,22,,,,,,,
24,2012,39180,Maryland,23,,,,,,,
24,2012,40749,Maryland,24,,,,,,,
24,2012,40870,Maryland,25,,,,,,,
24,2012,40859,Maryland,26,,,,,,,
24,2012,41497,Maryland,27,,,,,,,
24,2012,40465,Maryland,28,,,,,,,
24,2012,40863,Maryland,29,,,,,,,
24,2012,40974,Maryland,30,,,,,,,
24,2012,40624,Maryland,31,,,,,,,
24,2012,41255,Maryland,32,,,,,,,
24,2012,38996,Maryland,33,,,,,,,
24,2012,38115,Maryland,34,,,,,,,
24,2012,37809,Maryland,35,,,,,,,
24,2012,36802,Maryland,36,,,,,,,
24,2012,37781,Maryland,37,,,,,,,
24,2012,36324,Maryland,38,,,,,,,
24,2012,37860,Maryland,39,,,,,,,
24,2012,40658,Maryland,40,,,,,,,
24,2012,43385,Maryland,41,,,,,,,
24,2012,43912,Maryland,42,,,,,,,
24,2012,42535,Maryland,43,,,,,,,
24,2012,42783,Maryland,44,,,,,,,
24,2012,43344,Maryland,45,,,,,,,
24,2012,44494,Maryland,46,,,,,,,
24,2012,46939,Maryland,47,,,,,,,
24,2012,48152,Maryland,48,,,,,,,
24,2012,47827,Maryland,49,,,,,,,
24,2012,47367,Maryland,50,,,,,,,
24,2012,47892,Maryland,51,,,,,,,
24,2012,47835,Maryland,52,,,,,,,
24,2012,46646,Maryland,53,,,,,,,
24,2012,45572,Maryland,54,,,,,,,
24,2012,45000,Maryland,55,,,,,,,
24,2012,43075,Maryland,56,,,,,,,
24,2012,42466,Maryland,57,,,,,,,
24,2012,40677,Maryland,58,,,,,,,
24,2012,39669,Maryland,59,,,,,,,
24,2012,37586,Maryland,60,,,,,,,
24,2012,36564,Maryland,61,,,,,,,
24,2012,35264,Maryland,62,,,,,,,
24,2012,34413,Maryland,63,,,,,,,
24,2012,34127,Maryland,64,,,,,,,
24,2012,35387,Maryland,65,,,,,,,
24,2012,25932,Maryland,66,,,,,,,
24,2012,25719,Maryland,67,,,,,,,
24,2012,24915,Maryland,68,,,,,,,
24,2012,25393,Maryland,69,,,,,,,
24,2012,22330,Maryland,70,,,,,,,
24,2012,20265,Maryland,71,,,,,,,
24,2012,19001,Maryland,72,,,,,,,
24,2012,17781,Maryland,73,,,,,,,
24,2012,17179,Maryland,74,,,,,,,
24,2012,15637,Maryland,75,,,,,,,
24,2012,15016,Maryland,76,,,,,,,
24,2012,14734,Maryland,77,,,,,,,
24,2012,13561,Maryland,78,,,,,,,
24,2012,13446,Maryland,79,,,,,,,
24,2012,12858,Maryland,80,,,,,,,
24,2012,12265,Maryland,81,,,,,,,
24,2012,11922,Maryland,82,,,,,,,
24,2012,11105,Maryland,83,,,,,,,
24,2012,10906,Maryland,84,,,,,,,
24,2012,71297,Maryland,85,,,,,,,
24,2012,3032084,Maryland,999,,,,,,,
25,2012,72218,Massachusetts,0,,,,,,,
25,2012,73638,Massachusetts,1,,,,,,,
25,2012,72204,Massachusetts,2,,,,,,,
25,2012,72092,Massachusetts,3,,,,,,,
25,2012,74878,Massachusetts,4,,,,,,,
25,2012,75131,Massachusetts,5,,,,,,,
25,2012,75130,Massachusetts,6,,,,,,,
25,2012,76211,Massachusetts,7,,,,,,,
25,2012,77502,Massachusetts,8,,,,,,,
25,2012,77975,Massachusetts,9,,,,,,,
25,2012,77634,Massachusetts,10,,,,,,,
25,2012,79567,Massachusetts,11,,,,,,,
25,2012,80907,Massachusetts,12,,,,,,,
25,2012,80824,Massachusetts,13,,,,,,,
25,2012,81542,Massachusetts,14,,,,,,,
25,2012,82675,Massachusetts,15,,,,,,,
25,2012,84108,Massachusetts,16,,,,,,,
25,2012,86947,Massachusetts,17,,,,,,,
25,2012,100942,Massachusetts,18,,,,,,,
25,2012,109256,Massachusetts,19,,,,,,,
25,2012,103717,Massachusetts,20,,,,,,,
25,2012,97895,Massachusetts,21,,,,,,,
25,2012,95612,Massachusetts,22,,,,,,,
25,2012,90569,Massachusetts,23,,,,,,,
25,2012,93006,Massachusetts,24,,,,,,,
25,2012,95126,Massachusetts,25,,,,,,,
25,2012,95307,Massachusetts,26,,,,,,,
25,2012,94891,Massachusetts,27,,,,,,,
25,2012,90382,Massachusetts,28,,,,,,,
25,2012,89908,Massachusetts,29,,,,,,,
25,2012,89071,Massachusetts,30,,,,,,,
25,2012,86306,Massachusetts,31,,,,,,,
25,2012,87514,Massachusetts,32,,,,,,,
25,2012,83235,Massachusetts,33,,,,,,,
25,2012,80909,Massachusetts,34,,,,,,,
25,2012,79344,Massachusetts,35,,,,,,,
25,2012,77746,Massachusetts,36,,,,,,,
25,2012,80613,Massachusetts,37,,,,,,,
25,2012,78457,Massachusetts,38,,,,,,,
25,2012,80721,Massachusetts,39,,,,,,,
25,2012,85467,Massachusetts,40,,,,,,,
25,2012,91591,Massachusetts,41,,,,,,,
25,2012,94426,Massachusetts,42,,,,,,,
25,2012,91356,Massachusetts,43,,,,,,,
25,2012,91778,Massachusetts,44,,,,,,,
25,2012,93745,Massachusetts,45,,,,,,,
25,2012,96573,Massachusetts,46,,,,,,,
25,2012,101730,Massachusetts,47,,,,,,,
25,2012,103196,Massachusetts,48,,,,,,,
