Year,STATE,NAME,SEX,AGE,Population
2014,10,Delaware,1,36,5294
2014,11,District of Columbia,1,36,5205
2014,12,Florida,1,36,113940
2014,13,Georgia,1,36,63256
2014,15,Hawaii,1,36,8580
2014,16,Idaho,1,36,10332
2014,17,Illinois,1,36,83460
2014,18,Indiana,1,36,40726
2014,19,Iowa,1,36,19039
2014,20,Kansas,1,36,17443
2014,21,Kentucky,1,36,27586
2014,22,Louisiana,1,36,29026
2014,23,Maine,1,36,7163
2014,24,Maryland,1,36,36505
2014,25,Massachusetts,1,36,39963
2014,26,Michigan,1,36,56561
2014,27,Minnesota,1,36,34882
2014,28,Mississippi,1,36,17584
2014,29,Missouri,1,36,36390
2014,30,Montana,1,36,6263
2014,31,Nebraska,1,36,11734
2014,32,Nevada,1,36,18822
2014,33,New Hampshire,1,36,7103
2014,34,New Jersey,1,36,55882
2014,35,New Mexico,1,36,12164
2014,36,New York,1,36,122939
2014,37,North Carolina,1,36,59594
2014,38,North Dakota,1,36,4755
2014,39,Ohio,1,36,67701
2014,40,Oklahoma,1,36,23626
2014,41,Oregon,1,36,26581
2014,42,Pennsylvania,1,36,73109
2014,44,Rhode Island,1,36,5906
2014,45,South Carolina,1,36,28105
2014,46,South Dakota,1,36,4954
2014,47,Tennessee,1,36,39790
2014,48,Texas,1,36,178490
2014,49,Utah,1,36,22162
2014,50,Vermont,1,36,3321
2014,51,Virginia,1,36,51141
2014,53,Washington,1,36,45804
2014,54,West Virginia,1,36,11256
2014,55,Wisconsin,1,36,35065
2014,56,Wyoming,1,36,3713
2014,1,Alabama,2,36,30472
2014,2,Alaska,2,36,4401
2014,4,Arizona,2,36,40899
2014,5,Arkansas,2,36,18380
2014,6,California,2,36,254076
2014,8,Colorado,2,36,35734
2014,9,Connecticut,2,36,21298
2014,10,Delaware,2,36,5593
2014,11,District of Columbia,2,36,5442
2014,12,Florida,2,36,116860
2014,13,Georgia,2,36,67909
2014,15,Hawaii,2,36,8381
2014,16,Idaho,2,36,10102
2014,17,Illinois,2,36,83727
2014,18,Indiana,2,36,40347
2014,19,Iowa,2,36,18347
2014,20,Kansas,2,36,17304
2014,21,Kentucky,2,36,27584
2014,22,Louisiana,2,36,29328
2014,23,Maine,2,36,7423
2014,24,Maryland,2,36,38589
2014,25,Massachusetts,2,36,41425
2014,26,Michigan,2,36,57392
2014,27,Minnesota,2,36,33815
2014,28,Mississippi,2,36,18689
2014,29,Missouri,2,36,36677
2014,30,Montana,2,36,5884
2014,31,Nebraska,2,36,11382
2014,32,Nevada,2,36,18506
2014,33,New Hampshire,2,36,7409
2014,34,New Jersey,2,36,57103
2014,35,New Mexico,2,36,12093
2014,36,New York,2,36,126410
2014,37,North Carolina,2,36,64101
2014,38,North Dakota,2,36,4107
2014,39,Ohio,2,36,68796
2014,40,Oklahoma,2,36,23634
2014,41,Oregon,2,36,26088
2014,42,Pennsylvania,2,36,73652
2014,44,Rhode Island,2,36,6155
2014,45,South Carolina,2,36,29580
2014,46,South Dakota,2,36,4935
2014,47,Tennessee,2,36,41539
2014,48,Texas,2,36,180663
2014,49,Utah,2,36,21456
2014,50,Vermont,2,36,3521
2014,51,Virginia,2,36,53342
2014,53,Washington,2,36,45398
2014,54,West Virginia,2,36,11224
2014,55,Wisconsin,2,36,34145
2014,56,Wyoming,2,36,3531
2014,1,Alabama,1,37,28157
2014,2,Alaska,1,37,4226
2014,4,Arizona,1,37,40991
2014,5,Arkansas,1,37,17806
2014,6,California,1,37,254233
2014,8,Colorado,1,37,35843
2014,9,Connecticut,1,37,20076
2014,10,Delaware,1,37,5079
2014,11,District of Columbia,1,37,4665
2014,12,Florida,1,37,113379
2014,13,Georgia,1,37,62659
2014,15,Hawaii,1,37,8189
2014,16,Idaho,1,37,10338
2014,17,Illinois,1,37,83022
2014,18,Indiana,1,37,40099
2014,19,Iowa,1,37,18323
2014,20,Kansas,1,37,17142
2014,21,Kentucky,1,37,27284
2014,22,Louisiana,1,37,28070
2014,23,Maine,1,37,6975
2014,24,Maryland,1,37,35779
2014,25,Massachusetts,1,37,39161
2014,26,Michigan,1,37,56147
2014,27,Minnesota,1,37,33825
2014,28,Mississippi,1,37,17714
2014,29,Missouri,1,37,35747
2014,30,Montana,1,37,5967
2014,31,Nebraska,1,37,11452
2014,32,Nevada,1,37,18729
2014,33,New Hampshire,1,37,7002
2014,34,New Jersey,1,37,55593
2014,35,New Mexico,1,37,11997
2014,36,New York,1,37,120573
2014,37,North Carolina,1,37,59558
2014,38,North Dakota,1,37,4362
2014,39,Ohio,1,37,66838
2014,40,Oklahoma,1,37,23576
2014,41,Oregon,1,37,26278
2014,42,Pennsylvania,1,37,71708
2014,44,Rhode Island,1,37,5660
2014,45,South Carolina,1,37,27516
2014,46,South Dakota,1,37,4992
2014,47,Tennessee,1,37,39514
2014,48,Texas,1,37,177868
2014,49,Utah,1,37,21742
2014,50,Vermont,1,37,3341
2014,51,Virginia,1,37,50174
2014,53,Washington,1,37,45407
2014,54,West Virginia,1,37,10988
2014,55,Wisconsin,1,37,34493
2014,56,Wyoming,1,37,3641
2014,1,Alabama,2,37,30089
2014,2,Alaska,2,37,4313
2014,4,Arizona,2,37,40951
2014,5,Arkansas,2,37,17982
2014,6,California,2,37,254082
2014,8,Colorado,2,37,34849
2014,9,Connecticut,2,37,21146
2014,10,Delaware,2,37,5395
2014,11,District of Columbia,2,37,5150
2014,12,Florida,2,37,117403
2014,13,Georgia,2,37,67853
2014,15,Hawaii,2,37,8553
2014,16,Idaho,2,37,10150
2014,17,Illinois,2,37,83154
2014,18,Indiana,2,37,40312
2014,19,Iowa,2,37,17899
2014,20,Kansas,2,37,17235
2014,21,Kentucky,2,37,27425
2014,22,Louisiana,2,37,29117
2014,23,Maine,2,37,7266
2014,24,Maryland,2,37,38303
2014,25,Massachusetts,2,37,40609
2014,26,Michigan,2,37,56560
2014,27,Minnesota,2,37,32841
2014,28,Mississippi,2,37,18859
2014,29,Missouri,2,37,36268
2014,30,Montana,2,37,5794
2014,31,Nebraska,2,37,11157
2014,32,Nevada,2,37,18741
2014,33,New Hampshire,2,37,7181
2014,34,New Jersey,2,37,57230
2014,35,New Mexico,2,37,11973
2014,36,New York,2,37,126084
2014,37,North Carolina,2,37,63775
2014,38,North Dakota,2,37,3940
2014,39,Ohio,2,37,67769
2014,40,Oklahoma,2,37,23270
2014,41,Oregon,2,37,25836
2014,42,Pennsylvania,2,37,72254
2014,44,Rhode Island,2,37,5972
2014,45,South Carolina,2,37,29252
2014,46,South Dakota,2,37,4705
2014,47,Tennessee,2,37,40928
2014,48,Texas,2,37,180219
2014,49,Utah,2,37,21090
2014,50,Vermont,2,37,3446
2014,51,Virginia,2,37,53216
2014,53,Washington,2,37,45190
2014,54,West Virginia,2,37,11133
2014,55,Wisconsin,2,37,33383
2014,56,Wyoming,2,37,3438
2014,1,Alabama,1,38,27268
2014,2,Alaska,1,38,4076
2014,4,Arizona,1,38,39937
2014,5,Arkansas,1,38,17270
2014,6,California,1,38,248085
2014,8,Colorado,1,38,34935
2014,9,Connecticut,1,38,19887
2014,10,Delaware,1,38,4834
2014,11,District of Columbia,1,38,4448
2014,12,Florida,1,38,111315
2014,13,Georgia,1,38,61370
2014,15,Hawaii,1,38,7974
2014,16,Idaho,1,38,9848
2014,17,Illinois,1,38,80186
2014,18,Indiana,1,38,39163
2014,19,Iowa,1,38,17558
2014,20,Kansas,1,38,16725
2014,21,Kentucky,1,38,26289
2014,22,Louisiana,1,38,26640
2014,23,Maine,1,38,6971
2014,24,Maryland,1,38,34489
2014,25,Massachusetts,1,38,38185
2014,26,Michigan,1,38,54275
2014,27,Minnesota,1,38,32451
2014,28,Mississippi,1,38,16776
2014,29,Missouri,1,38,33983
2014,30,Montana,1,38,5659
2014,31,Nebraska,1,38,10979
2014,32,Nevada,1,38,18104
2014,33,New Hampshire,1,38,6881
2014,34,New Jersey,1,38,54896
2014,35,New Mexico,1,38,11899
2014,36,New York,1,38,116488
2014,37,North Carolina,1,38,58035
2014,38,North Dakota,1,38,4157
2014,39,Ohio,1,38,64930
2014,40,Oklahoma,1,38,22717
2014,41,Oregon,1,38,25364
2014,42,Pennsylvania,1,38,69522
2014,44,Rhode Island,1,38,5587
2014,45,South Carolina,1,38,26667
2014,46,South Dakota,1,38,4892
2014,47,Tennessee,1,38,38151
2014,48,Texas,1,38,175091
2014,49,Utah,1,38,20354
2014,50,Vermont,1,38,3251
2014,51,Virginia,1,38,48623
2014,53,Washington,1,38,44171
2014,54,West Virginia,1,38,10881
2014,55,Wisconsin,1,38,33222
2014,56,Wyoming,1,38,3480
2014,1,Alabama,2,38,29138
2014,2,Alaska,2,38,4031
2014,4,Arizona,2,38,40324
2014,5,Arkansas,2,38,17437
2014,6,California,2,38,248989
2014,8,Colorado,2,38,33661
2014,9,Connecticut,2,38,20868
2014,10,Delaware,2,38,5244
2014,11,District of Columbia,2,38,4640
2014,12,Florida,2,38,114756
2014,13,Georgia,2,38,65810
2014,15,Hawaii,2,38,8067
2014,16,Idaho,2,38,9617
2014,17,Illinois,2,38,80186
2014,18,Indiana,2,38,38995
2014,19,Iowa,2,38,17144
2014,20,Kansas,2,38,16454
2014,21,Kentucky,2,38,26606
2014,22,Louisiana,2,38,27753
2014,23,Maine,2,38,7136
2014,24,Maryland,2,38,37068
2014,25,Massachusetts,2,38,39765
2014,26,Michigan,2,38,55271
2014,27,Minnesota,2,38,31613
2014,28,Mississippi,2,38,18122
2014,29,Missouri,2,38,34836
2014,30,Montana,2,38,5418
2014,31,Nebraska,2,38,10673
2014,32,Nevada,2,38,18017
2014,33,New Hampshire,2,38,7146
2014,34,New Jersey,2,38,56064
2014,35,New Mexico,2,38,11719
2014,36,New York,2,38,121061
2014,37,North Carolina,2,38,62030
2014,38,North Dakota,2,38,3785
2014,39,Ohio,2,38,66091
2014,40,Oklahoma,2,38,22460
2014,41,Oregon,2,38,24987
2014,42,Pennsylvania,2,38,70232
2014,44,Rhode Island,2,38,5803
2014,45,South Carolina,2,38,28138
2014,46,South Dakota,2,38,4499
2014,47,Tennessee,2,38,39512
2014,48,Texas,2,38,177662
2014,49,Utah,2,38,19591
2014,50,Vermont,2,38,3284
2014,51,Virginia,2,38,51351
2014,53,Washington,2,38,43598
2014,54,West Virginia,2,38,10582
2014,55,Wisconsin,2,38,32312
2014,56,Wyoming,2,38,3190
2014,1,Alabama,1,39,28359
2014,2,Alaska,1,39,4345
2014,4,Arizona,1,39,42206
2014,5,Arkansas,1,39,18036
2014,6,California,1,39,257217
2014,8,Colorado,1,39,36367
2014,9,Connecticut,1,39,20651
2014,10,Delaware,1,39,5146
2014,11,District of Columbia,1,39,4486
2014,12,Florida,1,39,115684
2014,13,Georgia,1,39,64146
2014,15,Hawaii,1,39,8141
2014,16,Idaho,1,39,10227
2014,17,Illinois,1,39,82619
2014,18,Indiana,1,39,40230
2014,19,Iowa,1,39,18297
2014,20,Kansas,1,39,16739
2014,21,Kentucky,1,39,27057
2014,22,Louisiana,1,39,26577
2014,23,Maine,1,39,7244
2014,24,Maryland,1,39,35346
2014,25,Massachusetts,1,39,39767
2014,26,Michigan,1,39,56239
2014,27,Minnesota,1,39,33056
2014,28,Mississippi,1,39,17310
2014,29,Missouri,1,39,35130
2014,30,Montana,1,39,5648
2014,31,Nebraska,1,39,11437
2014,32,Nevada,1,39,18753
2014,33,New Hampshire,1,39,7401
2014,34,New Jersey,1,39,57328
2014,35,New Mexico,1,39,11705
2014,36,New York,1,39,122559
2014,37,North Carolina,1,39,60399
2014,38,North Dakota,1,39,4184
2014,39,Ohio,1,39,67503
2014,40,Oklahoma,1,39,23498
2014,41,Oregon,1,39,25839
2014,42,Pennsylvania,1,39,71958
2014,44,Rhode Island,1,39,5785
2014,45,South Carolina,1,39,27575
2014,46,South Dakota,1,39,4840
2014,47,Tennessee,1,39,40121
2014,48,Texas,1,39,178616
2014,49,Utah,1,39,19680
2014,50,Vermont,1,39,3440
2014,51,Virginia,1,39,50690
2014,53,Washington,1,39,45098
2014,54,West Virginia,1,39,11438
2014,55,Wisconsin,1,39,34300
2014,56,Wyoming,1,39,3655
2014,1,Alabama,2,39,30102
2014,2,Alaska,2,39,4138
2014,4,Arizona,2,39,41650
2014,5,Arkansas,2,39,18115
2014,6,California,2,39,258132
2014,8,Colorado,2,39,34679
2014,9,Connecticut,2,39,21252
2014,10,Delaware,2,39,5504
2014,11,District of Columbia,2,39,4521
2014,12,Florida,2,39,118470
2014,13,Georgia,2,39,68605
2014,15,Hawaii,2,39,8075
2014,16,Idaho,2,39,9785
2014,17,Illinois,2,39,82624
2014,18,Indiana,2,39,40585
2014,19,Iowa,2,39,17471
2014,20,Kansas,2,39,16701
2014,21,Kentucky,2,39,27336
2014,22,Louisiana,2,39,27472
2014,23,Maine,2,39,7547
2014,24,Maryland,2,39,38074
2014,25,Massachusetts,2,39,41430
2014,26,Michigan,2,39,57189
2014,27,Minnesota,2,39,32109
2014,28,Mississippi,2,39,18373
2014,29,Missouri,2,39,35838
2014,30,Montana,2,39,5501
2014,31,Nebraska,2,39,11055
2014,32,Nevada,2,39,18359
2014,33,New Hampshire,2,39,7680
2014,34,New Jersey,2,39,57935
2014,35,New Mexico,2,39,12011
2014,36,New York,2,39,125666
2014,37,North Carolina,2,39,64657
2014,38,North Dakota,2,39,3693
2014,39,Ohio,2,39,68423
2014,40,Oklahoma,2,39,23402
2014,41,Oregon,2,39,25343
2014,42,Pennsylvania,2,39,72279
2014,44,Rhode Island,2,39,6160
2014,45,South Carolina,2,39,29142
2014,46,South Dakota,2,39,4459
2014,47,Tennessee,2,39,41309
2014,48,Texas,2,39,180876
2014,49,Utah,2,39,18916
2014,50,Vermont,2,39,3529
2014,51,Virginia,2,39,52356
2014,53,Washington,2,39,44207
2014,54,West Virginia,2,39,11218
2014,55,Wisconsin,2,39,32999
2014,56,Wyoming,2,39,3360
2014,1,Alabama,1,40,28080
2014,2,Alaska,1,40,4140
2014,4,Arizona,1,40,40417
2014,5,Arkansas,1,40,17206
2014,6,California,1,40,248420
2014,8,Colorado,1,40,34851
2014,9,Connecticut,1,40,20035
2014,10,Delaware,1,40,4924
2014,11,District of Columbia,1,40,4062
2014,12,Florida,1,40,113808
2014,13,Georgia,1,40,62613
2014,15,Hawaii,1,40,7864
2014,16,Idaho,1,40,9394
2014,17,Illinois,1,40,79156
2014,18,Indiana,1,40,39162
2014,19,Iowa,1,40,17113
2014,20,Kansas,1,40,15903
2014,21,Kentucky,1,40,26279
2014,22,Louisiana,1,40,25746
2014,23,Maine,1,40,7153
2014,24,Maryland,1,40,33926
2014,25,Massachusetts,1,40,38619
2014,26,Michigan,1,40,55477
2014,27,Minnesota,1,40,31277
2014,28,Mississippi,1,40,16515
2014,29,Missouri,1,40,33644
2014,30,Montana,1,40,5506
2014,31,Nebraska,1,40,10581
2014,32,Nevada,1,40,18446
2014,33,New Hampshire,1,40,7260
2014,34,New Jersey,1,40,55195
2014,35,New Mexico,1,40,11340
2014,36,New York,1,40,115694
2014,37,North Carolina,1,40,59798
2014,38,North Dakota,1,40,3893
2014,39,Ohio,1,40,65609
2014,40,Oklahoma,1,40,22194
2014,41,Oregon,1,40,24876
2014,42,Pennsylvania,1,40,70422
2014,44,Rhode Island,1,40,5743
2014,45,South Carolina,1,40,27311
2014,46,South Dakota,1,40,4513
2014,47,Tennessee,1,40,39439
2014,48,Texas,1,40,172724
2014,49,Utah,1,40,18254
2014,50,Vermont,1,40,3259
2014,51,Virginia,1,40,49061
2014,53,Washington,1,40,43113
2014,54,West Virginia,1,40,10986
2014,55,Wisconsin,1,40,32405
2014,56,Wyoming,1,40,3383
2014,1,Alabama,2,40,29626
2014,2,Alaska,2,40,4053
2014,4,Arizona,2,40,40383
2014,5,Arkansas,2,40,17579
2014,6,California,2,40,249263
2014,8,Colorado,2,40,33351
2014,9,Connecticut,2,40,21026
2014,10,Delaware,2,40,5262
2014,11,District of Columbia,2,40,4149
2014,12,Florida,2,40,117710
2014,13,Georgia,2,40,67772
2014,15,Hawaii,2,40,8101
2014,16,Idaho,2,40,9326
2014,17,Illinois,2,40,80046
2014,18,Indiana,2,40,39230
2014,19,Iowa,2,40,16612
2014,20,Kansas,2,40,15892
2014,21,Kentucky,2,40,26525
2014,22,Louisiana,2,40,26581
2014,23,Maine,2,40,7551
2014,24,Maryland,2,40,36597
2014,25,Massachusetts,2,40,40417
2014,26,Michigan,2,40,57052
2014,27,Minnesota,2,40,30644
2014,28,Mississippi,2,40,18011
2014,29,Missouri,2,40,34269
2014,30,Montana,2,40,5236
2014,31,Nebraska,2,40,10474
2014,32,Nevada,2,40,18185
2014,33,New Hampshire,2,40,7465
2014,34,New Jersey,2,40,56776
2014,35,New Mexico,2,40,11442
2014,36,New York,2,40,120458
2014,37,North Carolina,2,40,63949
2014,38,North Dakota,2,40,3630
2014,39,Ohio,2,40,66389
2014,40,Oklahoma,2,40,22150
2014,41,Oregon,2,40,24156
2014,42,Pennsylvania,2,40,71425
2014,44,Rhode Island,2,40,5991
2014,45,South Carolina,2,40,29082
2014,46,South Dakota,2,40,4316
2014,47,Tennessee,2,40,40680
2014,48,Texas,2,40,177684
2014,49,Utah,2,40,17709
2014,50,Vermont,2,40,3449
2014,51,Virginia,2,40,51317
2014,53,Washington,2,40,42645
2014,54,West Virginia,2,40,10818
2014,55,Wisconsin,2,40,32068
2014,56,Wyoming,2,40,3105
2014,1,Alabama,1,41,28480
2014,2,Alaska,1,41,4108
2014,4,Arizona,1,41,40234
2014,5,Arkansas,1,41,17393
2014,6,California,1,41,248022
2014,8,Colorado,1,41,34651
2014,9,Connecticut,1,41,20628
2014,10,Delaware,1,41,5217
2014,11,District of Columbia,1,41,4061
2014,12,Florida,1,41,117062
2014,13,Georgia,1,41,64601
2014,15,Hawaii,1,41,7750
2014,16,Idaho,1,41,9386
2014,17,Illinois,1,41,79770
2014,18,Indiana,1,41,39748
2014,19,Iowa,1,41,16955
2014,20,Kansas,1,41,15903
2014,21,Kentucky,1,41,26714
2014,22,Louisiana,1,41,26102
2014,23,Maine,1,41,7487
2014,24,Maryland,1,41,35025
2014,25,Massachusetts,1,41,39294
2014,26,Michigan,1,41,57429
2014,27,Minnesota,1,41,31501
2014,28,Mississippi,1,41,17270
2014,29,Missouri,1,41,34168
2014,30,Montana,1,41,5463
2014,31,Nebraska,1,41,10628
2014,32,Nevada,1,41,18614
2014,33,New Hampshire,1,41,7719
2014,34,New Jersey,1,41,56139
2014,35,New Mexico,1,41,11283
2014,36,New York,1,41,115493
2014,37,North Carolina,1,41,61953
2014,38,North Dakota,1,41,3878
2014,39,Ohio,1,41,67165
2014,40,Oklahoma,1,41,22247
2014,41,Oregon,1,41,24416
2014,42,Pennsylvania,1,41,72765
2014,44,Rhode Island,1,41,5852
2014,45,South Carolina,1,41,28280
2014,46,South Dakota,1,41,4490
2014,47,Tennessee,1,41,40401
2014,48,Texas,1,41,174633
2014,49,Utah,1,41,17723
2014,50,Vermont,1,41,3455
2014,51,Virginia,1,41,49463
2014,53,Washington,1,41,42843
2014,54,West Virginia,1,41,11420
2014,55,Wisconsin,1,41,32727
2014,56,Wyoming,1,41,3381
2014,1,Alabama,2,41,30830
2014,2,Alaska,2,41,3979
2014,4,Arizona,2,41,39832
2014,5,Arkansas,2,41,18005
2014,6,California,2,41,251455
2014,8,Colorado,2,41,33396
2014,9,Connecticut,2,41,21921
2014,10,Delaware,2,41,5448
2014,11,District of Columbia,2,41,4120
2014,12,Florida,2,41,121146
2014,13,Georgia,2,41,69956
2014,15,Hawaii,2,41,7960
2014,16,Idaho,2,41,9312
2014,17,Illinois,2,41,81583
2014,18,Indiana,2,41,40094
2014,19,Iowa,2,41,16745
2014,20,Kansas,2,41,16160
2014,21,Kentucky,2,41,27295
2014,22,Louisiana,2,41,27122
2014,23,Maine,2,41,7877
2014,24,Maryland,2,41,38107
2014,25,Massachusetts,2,41,41531
2014,26,Michigan,2,41,58920
2014,27,Minnesota,2,41,30882
2014,28,Mississippi,2,41,18533
2014,29,Missouri,2,41,35198
2014,30,Montana,2,41,5293
2014,31,Nebraska,2,41,10444
2014,32,Nevada,2,41,18361
2014,33,New Hampshire,2,41,8046
2014,34,New Jersey,2,41,58269
2014,35,New Mexico,2,41,11867
2014,36,New York,2,41,121460
2014,37,North Carolina,2,41,65883
2014,38,North Dakota,2,41,3554
2014,39,Ohio,2,41,68682
2014,40,Oklahoma,2,41,22694
2014,41,Oregon,2,41,24231
2014,42,Pennsylvania,2,41,73758
2014,44,Rhode Island,2,41,6169
2014,45,South Carolina,2,41,30118
2014,46,South Dakota,2,41,4387
2014,47,Tennessee,2,41,41829
2014,48,Texas,2,41,178855
2014,49,Utah,2,41,17282
2014,50,Vermont,2,41,3387
2014,51,Virginia,2,41,53210
2014,53,Washington,2,41,42882
2014,54,West Virginia,2,41,11206
2014,55,Wisconsin,2,41,32358
2014,56,Wyoming,2,41,3119
2014,1,Alabama,1,42,30125
2014,2,Alaska,1,42,4259
2014,4,Arizona,1,42,41644
2014,5,Arkansas,1,42,18040
2014,6,California,1,42,254091
2014,8,Colorado,1,42,36412
2014,9,Connecticut,1,42,22145
2014,10,Delaware,1,42,5354
2014,11,District of Columbia,1,42,4071
2014,12,Florida,1,42,123860
2014,13,Georgia,1,42,68469
2014,15,Hawaii,1,42,8127
2014,16,Idaho,1,42,9699
2014,17,Illinois,1,42,83806
2014,18,Indiana,1,42,42129
2014,19,Iowa,1,42,18041
2014,20,Kansas,1,42,16581
2014,21,Kentucky,1,42,28740
2014,22,Louisiana,1,42,27274
2014,23,Maine,1,42,8177
2014,24,Maryland,1,42,37312
2014,25,Massachusetts,1,42,41604
2014,26,Michigan,1,42,61386
2014,27,Minnesota,1,42,32745
2014,28,Mississippi,1,42,18024
2014,29,Missouri,1,42,36305
2014,30,Montana,1,42,5699
2014,31,Nebraska,1,42,11135
2014,32,Nevada,1,42,19289
2014,33,New Hampshire,1,42,8510
2014,34,New Jersey,1,42,58784
2014,35,New Mexico,1,42,11835
2014,36,New York,1,42,120688
2014,37,North Carolina,1,42,65493
2014,38,North Dakota,1,42,4010
2014,39,Ohio,1,42,71911
2014,40,Oklahoma,1,42,23103
2014,41,Oregon,1,42,25819
2014,42,Pennsylvania,1,42,77928
2014,44,Rhode Island,1,42,6179
2014,45,South Carolina,1,42,29722
2014,46,South Dakota,1,42,4702
2014,47,Tennessee,1,42,42196
2014,48,Texas,1,42,179778
2014,49,Utah,1,42,17687
2014,50,Vermont,1,42,3582
2014,51,Virginia,1,42,52789
2014,53,Washington,1,42,44817
2014,54,West Virginia,1,42,12009
2014,55,Wisconsin,1,42,34756
2014,56,Wyoming,1,42,3378
2014,1,Alabama,2,42,32111
2014,2,Alaska,2,42,4210
2014,4,Arizona,2,42,41750
2014,5,Arkansas,2,42,18640
2014,6,California,2,42,256862
2014,8,Colorado,2,42,34842
2014,9,Connecticut,2,42,23207
2014,10,Delaware,2,42,5780
2014,11,District of Columbia,2,42,4135
2014,12,Florida,2,42,127846
2014,13,Georgia,2,42,72915
2014,15,Hawaii,2,42,8175
2014,16,Idaho,2,42,9519
2014,17,Illinois,2,42,84881
2014,18,Indiana,2,42,42235
2014,19,Iowa,2,42,17742
2014,20,Kansas,2,42,16557
2014,21,Kentucky,2,42,28714
2014,22,Louisiana,2,42,28348
2014,23,Maine,2,42,8468
2014,24,Maryland,2,42,40886
2014,25,Massachusetts,2,42,44015
2014,26,Michigan,2,42,62942
2014,27,Minnesota,2,42,32337
2014,28,Mississippi,2,42,19226
2014,29,Missouri,2,42,37459
2014,30,Montana,2,42,5494
2014,31,Nebraska,2,42,11006
2014,32,Nevada,2,42,19217
2014,33,New Hampshire,2,42,8767
2014,34,New Jersey,2,42,60843
2014,35,New Mexico,2,42,12117
2014,36,New York,2,42,127160
2014,37,North Carolina,2,42,69258
2014,38,North Dakota,2,42,3696
2014,39,Ohio,2,42,73255
2014,40,Oklahoma,2,42,23172
2014,41,Oregon,2,42,24645
2014,42,Pennsylvania,2,42,78900
2014,44,Rhode Island,2,42,6479
2014,45,South Carolina,2,42,31324
2014,46,South Dakota,2,42,4558
2014,47,Tennessee,2,42,44037
2014,48,Texas,2,42,184049
2014,49,Utah,2,42,17091
2014,50,Vermont,2,42,3689
2014,51,Virginia,2,42,55869
2014,53,Washington,2,42,44567
2014,54,West Virginia,2,42,11940
2014,55,Wisconsin,2,42,34030
2014,56,Wyoming,2,42,3112
2014,1,Alabama,1,43,32051
2014,2,Alaska,1,43,4491
2014,4,Arizona,1,43,43511
2014,5,Arkansas,1,43,19042
2014,6,California,1,43,266225
2014,8,Colorado,1,43,38741
2014,9,Connecticut,1,43,24089
2014,10,Delaware,1,43,5991
2014,11,District of Columbia,1,43,4144
2014,12,Florida,1,43,130346
2014,13,Georgia,1,43,72428
2014,15,Hawaii,1,43,8335
2014,16,Idaho,1,43,10309
2014,17,Illinois,1,43,87856
2014,18,Indiana,1,43,44947
2014,19,Iowa,1,43,19275
2014,20,Kansas,1,43,17606
2014,21,Kentucky,1,43,30297
2014,22,Louisiana,1,43,28252
2014,23,Maine,1,43,8814
2014,24,Maryland,1,43,39741
2014,25,Massachusetts,1,43,44512
2014,26,Michigan,1,43,66144
2014,27,Minnesota,1,43,35888
2014,28,Mississippi,1,43,18808
2014,29,Missouri,1,43,38724
2014,30,Montana,1,43,6070
2014,31,Nebraska,1,43,11627
2014,32,Nevada,1,43,20623
2014,33,New Hampshire,1,43,9314
2014,34,New Jersey,1,43,62262
2014,35,New Mexico,1,43,12226
2014,36,New York,1,43,129339
2014,37,North Carolina,1,43,69197
2014,38,North Dakota,1,43,4151
2014,39,Ohio,1,43,77275
2014,40,Oklahoma,1,43,24150
2014,41,Oregon,1,43,27342
2014,42,Pennsylvania,1,43,83968
2014,44,Rhode Island,1,43,6627
2014,45,South Carolina,1,43,31289
2014,46,South Dakota,1,43,4963
2014,47,Tennessee,1,43,45120
2014,48,Texas,1,43,185485
2014,49,Utah,1,43,18008
2014,50,Vermont,1,43,3941
2014,51,Virginia,1,43,55900
2014,53,Washington,1,43,48437
2014,54,West Virginia,1,43,12441
2014,55,Wisconsin,1,43,37577
2014,56,Wyoming,1,43,3706
2014,1,Alabama,2,43,33867
2014,2,Alaska,2,43,4388
2014,4,Arizona,2,43,43647
2014,5,Arkansas,2,43,19483
2014,6,California,2,43,269658
2014,8,Colorado,2,43,36722
2014,9,Connecticut,2,43,25564
2014,10,Delaware,2,43,6279
2014,11,District of Columbia,2,43,4182
2014,12,Florida,2,43,134210
2014,13,Georgia,2,43,76700
2014,15,Hawaii,2,43,8631
2014,16,Idaho,2,43,10082
2014,17,Illinois,2,43,89387
2014,18,Indiana,2,43,44444
2014,19,Iowa,2,43,19059
2014,20,Kansas,2,43,17709
2014,21,Kentucky,2,43,30311
2014,22,Louisiana,2,43,30046
2014,23,Maine,2,43,9092
2014,24,Maryland,2,43,43438
2014,25,Massachusetts,2,43,47405
2014,26,Michigan,2,43,67839
2014,27,Minnesota,2,43,35212
2014,28,Mississippi,2,43,20202
2014,29,Missouri,2,43,39706
2014,30,Montana,2,43,6012
2014,31,Nebraska,2,43,11225
2014,32,Nevada,2,43,19876
2014,33,New Hampshire,2,43,9444
2014,34,New Jersey,2,43,65139
2014,35,New Mexico,2,43,12510
2014,36,New York,2,43,136528
2014,37,North Carolina,2,43,73658
2014,38,North Dakota,2,43,3925
2014,39,Ohio,2,43,78952
2014,40,Oklahoma,2,43,24220
2014,41,Oregon,2,43,26297
2014,42,Pennsylvania,2,43,85262
2014,44,Rhode Island,2,43,7148
2014,45,South Carolina,2,43,33235
2014,46,South Dakota,2,43,4767
2014,47,Tennessee,2,43,46683
2014,48,Texas,2,43,189377
